epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.3363656234425187,0.009212920075616473,-6.0507945357177585e-05,0.0002612953253374789,0.003253419437785768,0.004991842660308227,0.032395411624166245,0.023908771573919477,0.0051041323569686915,-4.373130443449112e-05
0.75,0.3301789413874022,0.016390260678456205,-0.00018588357903169978,0.00024707905397312066,0.010702216321182534,0.0035201597641236117,0.032395411624166245,0.023908771573919477,0.020599082203586305,-0.00011540426505428812
1.0,0.3660509151805798,0.029903301177616068,-0.0001343539634382442,-0.0003150524701565731,0.014059084086446834,0.006314178815769696,0.03522177087937831,0.032234560088465966,0.05040980907856778,0.00011588875735765226
1.5,0.3606903466409423,0.07313188320959425,3.260544083750935e-05,0.0009753492930078175,0.025099309275394388,0.005762332267911437,0.031216686140555706,0.03226241105300252,0.07484812553425683,0.00017908752438093367
2.0,0.36701980962217623,0.11903398887823793,0.00017133867647644568,-0.0005622455160114822,0.0302967342761585,0.005898641843306283,0.03044230218386754,0.029931390413376644,0.08432385779891981,0.00031369071382502344
3.0,0.37222092664949785,0.25285826475062617,3.360539329852782e-05,0.0019596262736968034,0.028642066956889818,0.005153188267409661,0.038195624228517286,0.03095115259069147,0.09796591507275458,9.229242341643814e-05
4.5,0.3725982622313849,0.5341871378781716,-6.81776963091087e-05,-0.001076502891327613,0.02809504364834534,0.013125380286851084,0.03290352303990353,0.026790632725256013,0.11493113912142418,9.897119032468928e-05
6.5,0.3716460444613924,0.7926277901942131,-0.0001087709126675687,-0.00036551045581478494,0.024487526562946612,0.03675708444546565,0.030300842128224117,0.030960451505599375,0.13081906386353978,-0.0001058965064972376
9.0,0.33319254586721875,0.868897606182761,-2.279932908668992e-05,-0.0005298218753430524,0.02277708368462315,0.04753324760597453,0.03707562792650637,0.028335794952522794,0.13530731422680667,0.00017250009542648008
12.0,0.33124906027743467,0.7001237709561798,0.0003330638897556898,-0.0008048969657758577,0.022048159574626726,0.07527197764999567,0.030352966932352086,0.03571313479331954,0.12707314539814918,4.4146429983178004e-05
16.0,0.32970823141440636,0.7429226540274342,8.473593812326248e-05,7.906687299061715e-05,0.020619276113103355,0.11295796016441788,0.030352966932352086,0.03571313479331955,0.11166770644088778,8.42158548587763e-05
20.0,0.3331314190688962,0.7617373630034336,0.0007552509118230314,0.0006037493831939206,0.019964379203161384,0.1579020004575859,0.030352966932352093,0.03571313479331954,0.1293692537013054,4.948526803797997e-06
