epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.0007389910452919572,0.0009616946197628116,0.000974881561425646,0.0007241539605373861,0.000762255098573676,0.0006632134258988366,0.0005933572502021523,0.000599734141110863,0.0008395052197238523,0.0013290246682942613
0.75,0.0007188684180948776,0.0009603450502899662,0.0009749623429840657,0.0007384718089602085,0.0007675472588642998,0.0007309628669736862,0.0005933572502021523,0.000599734141110863,0.0008783098886837696,0.0013297385176638057
1.0,0.0007204688137944259,0.000958720762009795,0.0009749723528285829,0.0007747757927315515,0.0007542282245926926,0.0007392527323100632,0.0005847706985384793,0.0006021232415087651,0.0008545998496320769,0.001329793743392866
1.5,0.0007097197195960822,0.00095472605497097,0.0009749851774615243,0.0007801717925344461,0.000697641471977011,0.0007644816292350825,0.0005884163925992434,0.0006013288127896274,0.0007994123680510263,0.0013308190950263453
2.0,0.0007083567267149905,0.0009493726320154688,0.0009750237738566988,0.0007790774872271583,0.000660685764053511,0.0007877670401428155,0.0005896186676130407,0.0005969016370340166,0.0007921556954428495,0.001331248084856753
3.0,0.000711609377668086,0.0009339252255800453,0.0009750445299241702,0.0007874618095749147,0.000639043584771056,0.000779848403642477,0.0005873191004892577,0.0005972119653435662,0.0008207144715869613,0.0013298445536301421
4.5,0.000721292258319695,0.0008855358383837875,0.0009749592176602686,0.000804241114709404,0.0006450440141409752,0.0008071518029780304,0.0005987962230833999,0.0005948660992640438,0.0008080260014709926,0.0013298502917677053
6.5,0.000734554027225163,0.000785984767178178,0.0009748696185884214,0.0008110446830083944,0.0006607735138753203,0.0008025739952393674,0.0005814464452937314,0.0005865591731374621,0.0007784474030727129,0.001329941222673334
9.0,0.000739525257059541,0.0006817486242217354,0.0009747068122991583,0.0007983570351303156,0.0006706442737324672,0.0007984765275020824,0.0005754449773395251,0.0005773556366253978,0.0007805317844601664,0.0013292225271834951
12.0,0.0007428133000086485,0.0008336334940783353,0.0009743273463251084,0.0008135449682595938,0.0006733807102480653,0.0007684530392842684,0.000587910366180441,0.0005791988751435679,0.0007601573981258516,0.0013300548114031738
16.0,0.0007485072288188258,0.0008169803454231333,0.0009738355740820082,0.0007963739487201184,0.0006747081400236246,0.0007334397794376942,0.000587910366180441,0.000579198875143568,0.0007978190686312141,0.0013303627022375447
20.0,0.0007489627590803313,0.0008146042775610805,0.0009729854242641085,0.0008065050614949368,0.0006764835269718144,0.0007810513461786074,0.000587910366180441,0.0005791988751435679,0.0007736867137387116,0.0013303656666783829
