epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.18136047357394838,0.04295050966610601,0.020329868792864005,0.17359912438622335,0.0778678701848438,0.18968240319614108,0.3296468923862879,0.3235302456978775,0.6785708844358344,0.06608562583366373
0.75,0.15801856262486924,0.036443395106249186,0.02032313889905691,0.17768983835687646,0.06176923380195909,0.14291452022636913,0.32964689238628797,0.32353024569787747,0.32485877335613966,0.06846856904948749
1.0,0.137037244141301,0.02739975822751527,0.02058086482415763,0.15759503171180247,0.0614217266391816,0.1265639020340979,0.326968286327703,0.32601014536638245,0.31535359649967265,0.06927875318443885
1.5,0.11267922734837721,0.00798410044599601,0.0205541063667694,0.15180315414025145,0.08075399985335655,0.1590213961658645,0.3355623990804253,0.32834822836110295,0.2307586249089949,0.06322061940783665
2.0,0.11104700850965574,0.01897286776277636,0.02029058512289148,0.1592894745765022,0.08876404968841627,0.1456554403348224,0.32833222786557276,0.330695608371559,0.15484820369976227,0.0653071074995442
3.0,0.10980150078964573,0.06774879152033178,0.019823060766179016,0.1534145353899714,0.09603516697902756,0.2365064505826603,0.33000582659577965,0.3289397166779107,0.11269177799770086,0.06919410853205255
4.5,0.11834198932301672,0.0875982329662082,0.01867071145592466,0.14365037597069946,0.09220601871111649,0.12057352008752516,0.32909937900902037,0.32649883023091175,0.08347527224837628,0.07089461225824188
6.5,0.12269733214702962,0.041040397323593894,0.01646477899495253,0.14737344208161152,0.07911751095792136,0.05070170135444901,0.33722814233799325,0.33421122484026033,0.0592757994045958,0.06878545959937565
9.0,0.11914146276647371,0.012643907491720435,0.013226815128264926,0.1548169532259393,0.07127069311444603,0.04940863533401797,0.3455145445382821,0.3395979353165594,0.04219557674687271,0.065507808769677
12.0,0.11110879388843306,0.06499509087366065,0.008091809708336435,0.14374947026266283,0.06407350221268703,0.04432975342100168,0.33167062305061396,0.32278121187575765,0.04281288512190103,0.06515750838632407
16.0,0.10621823190537565,0.05522616238491614,0.005443057541977625,0.15059341537239046,0.06504669810354805,0.05827117017269833,0.331670623050614,0.3227812118757577,0.0412636384604327,0.06919076920589594
20.0,0.10416204236115091,0.05401919082164132,0.011734515307285392,0.15362851902958172,0.060728613874638786,0.10525109634437661,0.331670623050614,0.32278121187575765,0.06550570533015805,0.06482057418816725
