epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.9052894327136958,0.8373646009319642,0.7888638080188618,0.7931215872352525,0.8758289711460463,0.7818858858667714,0.7865179547118863,0.786402904522919,0.7942382940879366,0.7855411794267662
0.75,0.9139271847124781,0.8405014011730324,0.7897470959923377,0.7980647631306597,0.9307442382833031,0.7825060481723489,0.7865179547118863,0.7864029045229188,0.7904597016880561,0.7911590877535518
1.0,0.9169700205621499,0.8414762271396096,0.7903134650482068,0.7878271175120384,0.9502958489764357,0.7844748768627465,0.7859078357855978,0.7877880084541851,0.7916572360669977,0.7885855459399358
1.5,0.9216492385582902,0.844884459875786,0.7898782985882383,0.7924367520847586,0.9612754499247789,0.784878033683385,0.7855391612185586,0.7864337939640202,0.7907754582302902,0.7857429331567846
2.0,0.927738961122411,0.8522783716412493,0.7892476237774113,0.8052111937212655,0.9634485248097784,0.7850375954812706,0.7872175933142587,0.786538892220241,0.79395592803956,0.7853249695049356
3.0,0.9303264871218696,0.856566183544974,0.788415922903268,0.7942043553264165,0.9695173424330242,0.7855555696339176,0.7871917707771079,0.7859247330551238,0.7990238547220814,0.7855218643051671
4.5,0.9284906064473261,0.859332323095102,0.7883811010735041,0.7882991026134557,0.9698394859028143,0.7872768880715716,0.7871801281513869,0.7884904573969471,0.8002890592624865,0.7866572351493496
6.5,0.9286044101082944,0.8604476482018477,0.7890424310990505,0.7975152908235505,0.9706000693871164,0.7857711022347498,0.7853797670992976,0.7865177426363356,0.7988929906814768,0.7867698625409011
9.0,0.9147156520800885,0.8638374240490111,0.7901468094284134,0.7961865922980076,0.9702807539204541,0.7887229783036134,0.7868518523562796,0.7859831913958286,0.8013487433867003,0.7872280839422743
12.0,0.9113402635677336,0.8601933338659687,0.7926560632855246,0.7945466726608296,0.9708479930802459,0.786140710166159,0.7846098673352465,0.7854994683936715,0.7999312791598094,0.7885077975312079
16.0,0.905961773646365,0.8602224305747027,0.7973534478528371,0.7912118978506023,0.969256790476665,0.7868140153187176,0.7846098673352466,0.7854994683936714,0.8028073974870155,0.7868610236232613
20.0,0.9001626204496648,0.8602135960189805,0.8024513389634592,0.7985008969627515,0.9684845830735828,0.7900892632014305,0.7846098673352466,0.7854994683936715,0.801200903698619,0.785122825714625
