epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.17639861750931368,0.2184563835786773,0.2125999379518786,0.20115316250371124,0.21323944995373362,0.19724809948984381,0.1983128614631367,0.20018070464386772,0.20306548952100772,0.21755217120766399
0.75,0.1729574505451653,0.2184548753806843,0.2126103944525788,0.1677710275494881,0.21272520403720185,0.1985491153505218,0.19831286146313673,0.20018070464386772,0.20476552671716305,0.21754911773453753
1.0,0.17416289075439273,0.2184339298606569,0.21262918981863282,0.128284220116832,0.21366659306730318,0.19840720902627543,0.20023387631538841,0.1991007385582957,0.2052935743750616,0.21760559847192112
1.5,0.17739314445242363,0.21842023076753742,0.21263080194220113,0.07844756871968496,0.2101002254658095,0.2040859585550831,0.20243689563945583,0.1979396141308885,0.2108999781390195,0.2176027007170369
2.0,0.1795308358868523,0.21840375231838927,0.21265371362303515,0.061268006597179965,0.2047970827188873,0.18908490772919861,0.20139561141178197,0.20143383911987592,0.2124118767803649,0.21759314046936906
3.0,0.1836449910278979,0.21830296703121171,0.21265828746384977,0.05886510353339953,0.20344693022970525,0.12002904310596528,0.19991787414830028,0.1967017234644688,0.21321356498363117,0.21758262080580293
4.5,0.18807571925879218,0.21748349048338353,0.2126371895914426,0.07160444415100599,0.20264915057203162,0.08659996013650872,0.19494286994293272,0.19423833118169717,0.20522922939941596,0.21759071698835375
6.5,0.19221166080605231,0.20530951803331066,0.2126413574247375,0.0903493798523127,0.20328244167245066,0.06699943534726872,0.19970307581724014,0.19584329402329897,0.1963079411347806,0.21754807472269802
9.0,0.1959085837386148,0.11427538926628844,0.2126218682758736,0.09693266044514603,0.20383523269459608,0.03531923380147144,0.20239702603382503,0.1968346315239372,0.190947790190749,0.21759392664883895
12.0,0.19765615358613464,0.03314801025426206,0.2126562439460511,0.10648002804651788,0.2053313539802993,0.033298787505901595,0.20023742089601188,0.1988887484162988,0.18852364825383786,0.21761537640669298
16.0,0.19841853321456748,0.1656070865050947,0.21263934101935475,0.11391083062595599,0.20571354162229646,0.06363262398185564,0.2002374208960119,0.1988887484162988,0.18637266782145143,0.21756904860567045
20.0,0.19881586548197136,0.14435928054989966,0.21264412482557407,0.11262223458439449,0.20584080533169122,0.07275384896400379,0.2002374208960119,0.19888874841629878,0.18639904028238136,0.21757745060240688
