epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.14222350191295147,0.6983356806036052,0.7090871991598087,0.7455063581415573,0.8150166535470977,0.5926442256095991,0.6048445937731752,0.6237197707979967,0.6177592508218701,0.5252840824810552
0.75,0.13554067535743264,0.707184658656376,0.708361970033187,0.7391498548009657,0.7907676800093679,0.635221221936727,0.6048445937731751,0.6237197707979967,0.4795535101641464,0.5252551656225686
1.0,0.13011863618318353,0.70155565652311,0.7072840518394063,0.741880507725107,0.7552954041428177,0.5972159326540719,0.608340563081634,0.5969649512056661,0.3157168944498576,0.5252139831886415
1.5,0.12442533769051113,0.6883363251756022,0.707800851084371,0.7411497947948221,0.6714760721444746,0.646643634564172,0.6041451455454888,0.6042887638576618,0.26964776223855375,0.524603471264037
2.0,0.12287178734317224,0.6716950772645032,0.7085866412246322,0.7471547813565511,0.5988715250264691,0.6167855116355021,0.5985013076135901,0.6026776542124588,0.2605388685224001,0.5246085099657772
3.0,0.12249913418132038,0.6058354117013129,0.7084136859588813,0.748168195017607,0.5197642820276642,0.6574198847797896,0.5966655742278946,0.6051513383091935,0.2439763402610503,0.5252415057520095
4.5,0.12409537065986692,0.4060453443299787,0.7199023299531025,0.749753802785662,0.4841320118503032,0.5845623248143853,0.5979511823015438,0.5928848867599199,0.22699865412959763,0.5225789342354307
6.5,0.12648988045867515,0.14952386754466018,0.7177824004305111,0.7495483606685248,0.4795746496133435,0.45347313187375743,0.6109153842114999,0.5908091363485988,0.20576964759469607,0.5243672624325422
9.0,0.12801043252095853,0.04631085715413273,0.71894105125487,0.7445613828990975,0.48122899075257003,0.40191258293625287,0.606116671503915,0.5930369425782578,0.21619691392854698,0.5259158380132716
12.0,0.1283694573381293,0.24795177468122825,0.7185808721912021,0.7475287167030887,0.4844055117563609,0.27416320579480846,0.5945761136525893,0.6024841050873481,0.234819925132817,0.5252362957754427
16.0,0.12839455129586633,0.2080051849744797,0.7198799325499098,0.7475657273605211,0.49218320152867406,0.22415251193817687,0.5945761136525894,0.6024841050873482,0.23764422949017866,0.5255969611071725
20.0,0.12843317112626054,0.201771165731548,0.7163148627169874,0.7362065161457975,0.5096783728789638,0.20950107265540044,0.5945761136525894,0.6024841050873483,0.20164727437497998,0.5243816727226367
