epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.027374005305039795,0.017931034482758623,0.03254641909814324,0.11501326259946948,0.030610079575596836,0.08543766578249339,0.022758620689655173,0.023607427055702932,0.025039787798408507,0.03596816976127325
0.75,0.028222811671087533,0.021034482758620687,0.024084880636604765,0.08665782493368696,0.03281167108753316,0.1229177718832891,0.0296816976127321,0.020318302387267916,0.03363395225464192,0.03517241379310348
1.0,0.029257294429708248,0.032838196286472165,0.02310344827586207,0.14432360742705566,0.04045092838196288,0.17660477453580897,0.022281167108753337,0.022970822281167112,0.03456233421750663,0.03334217506631303
1.5,0.034350132625994706,0.03228116710875333,0.01612732095490715,0.15334217506631298,0.03222811671087534,0.23047745358090188,0.020026525198939004,0.03450928381962865,0.019893899204244038,0.03625994694960214
2.0,0.025490716180371353,0.036233421750663145,0.03787798408488067,0.1722015915119363,0.026896551724137928,0.16941644562334215,0.038647214854111434,0.03183023872679047,0.034376657824933675,0.026339522546419095
3.0,0.02917771883289124,0.02145888594164458,0.02968169761273212,0.12877984084880637,0.01976127320954907,0.20100795755968165,0.048753315649867394,0.035119363395225464,0.028090185676392578,0.03082228116710877
4.5,0.03838196286472149,0.014084880636604789,0.03554376657824934,0.053209549071618005,0.03249336870026528,0.09740053050397876,0.0327320954907162,0.029708222811671094,0.025145888594164455,0.031432360742705584
6.5,0.030000000000000013,0.027320954907161802,0.03286472148541113,0.17681697612732095,0.03297082228116712,0.1522281167108753,0.03389920424403183,0.021299734748010613,0.02278514588859417,0.025968169761273197
9.0,0.029177718832891265,0.03824933687002653,0.022175066312997354,0.15068965517241378,0.025968169761273235,0.17421750663129976,0.023713527851458915,0.039973474801061004,0.019973474801061,0.02135278514588861
12.0,0.026737400530503986,0.03474801061007958,0.018859416445623334,0.12151193633952251,0.02092838196286476,0.17315649867374006,0.03530503978779841,0.0447480106100796,0.023687002652519905,0.027692307692307717
16.0,0.03915119363395226,0.025092838196286504,0.02618037135278514,0.13973474801061006,0.019708222811671082,0.18450928381962864,0.02652519893899207,0.03901856763925728,0.028169761273209533,0.028779840848806363
20.0,0.029230769230769237,0.03145888594164457,0.028806366047745356,0.15522546419098146,0.03005305039787799,0.08222811671087532,0.025331564986737422,0.0187267904509284,0.024244031830238745,0.022493368700265273
