epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.01044296771402697,0.07683859418406434,0.1491433350686227,0.044531940042217576,0.05804833687150906,0.08015243803235536,0.16762123422675412,0.16268862957959995,0.8464051320536331,0.07509505014009998
0.75,0.009931795364487635,0.07707799117574453,0.14905214046705137,0.034325849452372395,0.026597021954089892,0.04691219178829654,0.1676212342267541,0.1626886295795999,0.8069685085535059,0.07495929205708286
1.0,0.0057562853729771265,0.0774611167727175,0.14901408036049466,0.028889579827315947,0.01055274066763211,0.043570768207931154,0.18459141685447758,0.190865385651889,0.7340081131196512,0.07506909781462728
1.5,0.0005422604017154664,0.07862097058513629,0.14916058739559487,0.0200183282787245,0.02481119329165526,0.030896155810590867,0.18718077677856024,0.16369809961512077,0.07776155993006528,0.07514601213772494
2.0,0.001560582392764881,0.07909749362351215,0.14919546786242616,0.01677993408019571,0.02547927701865458,0.015360842716749944,0.18646111977782978,0.1718059142924155,0.06633488136040047,0.07544997195755292
3.0,0.0028943773122309976,0.07819302831350403,0.14917099623485489,0.013439309697717984,0.019537126030036902,0.02190908630830699,0.18246375295578393,0.16229933397586668,0.08322977389030663,0.07474139384714035
4.5,0.0035826413200404435,0.07565085988514667,0.14921719037931094,0.01198746283370921,0.01014313663891647,0.010638361819062355,0.19608502850793325,0.2024077997675978,0.0732658725688396,0.07514502828735699
6.5,0.004959179729222509,0.06282596185332107,0.14953634266220506,0.010513008492501728,0.003809296074036564,0.012806672380135149,0.25845760292554315,0.23741743752927838,0.06572779407436942,0.07481389903665533
9.0,0.006539212551080104,0.024354391847213445,0.1500951171921695,0.00910234713203093,0.003251826578947849,0.014621217659525612,0.29165213634682546,0.28009733166064116,0.059878435491720096,0.0749290763653717
12.0,0.007709589716282325,0.005518944830689184,0.1503986274476588,0.007592624528102563,0.003012978779942163,0.018251384234139523,0.28445199140279176,0.29030337008799706,0.05029643429320996,0.07507858636916306
16.0,0.008534406456071399,0.039651985212187005,0.15129522764634878,0.007885592624676564,0.0026777364982390303,0.015345864986183014,0.28445199140279176,0.2903033700879971,0.043914480879181796,0.07533877174177843
20.0,0.00885615893016249,0.02457100699725337,0.1519357339193862,0.00933483970399558,0.0027836891198656038,0.009946743363956966,0.28445199140279176,0.2903033700879971,0.04236591749181579,0.07480174256271073
