epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.27644413232906306,0.5078805230393669,0.48812702257865087,0.3467888944701745,0.16455772320927514,0.38735856367787724,0.4450966652056187,0.4456935766630403,0.49259972254020856,0.5173838409563348
0.75,0.2733783409616145,0.5077020503901462,0.4881205923839526,0.33216984076568057,0.3426397198182876,0.3535184176003494,0.44509666520561875,0.4456935766630403,0.35810898065771396,0.5173558598091876
1.0,0.2739911850213087,0.5074199587830078,0.4881276779027665,0.3210249883840128,0.3959162091960881,0.3214254198670581,0.449148841871665,0.450354416554385,0.23542728832718754,0.5173736230034459
1.5,0.27629337015823574,0.5064776559608248,0.4881273577901407,0.31217481180315215,0.4007713333494469,0.3079759259243034,0.45488814768060315,0.45169214008048797,0.25818977088563594,0.5173808701955861
2.0,0.2806416607162439,0.5045215711219637,0.4881445107599399,0.30864321992624066,0.38075701687853386,0.28314847571034624,0.45434353095824886,0.4560486665587294,0.2643357311366241,0.5173141482985343
3.0,0.2905469263078651,0.4928407373251974,0.48813956268978625,0.30327255632170125,0.35510552002293555,0.2974084779881581,0.46273673527644676,0.4543465728155156,0.2608109338766696,0.5173440615855536
4.5,0.30476861719828485,0.3959638377148091,0.48812560286239726,0.29941425136136735,0.3469689686036642,0.2592980440503727,0.45991260276600476,0.4564182026924654,0.27331648114040896,0.5174232623557048
6.5,0.3215979231596091,0.1667240650292938,0.48810679989219463,0.29853224491274205,0.3471932686710828,0.21232622225199063,0.4596688429249206,0.4569487911053363,0.2903819377006192,0.5171723905305239
9.0,0.3346763987566317,0.04913650382000663,0.4880949252136145,0.2979954307927787,0.35374085433798835,0.1913519868499195,0.4547054173046614,0.4615119160698354,0.32585512287984336,0.5172971939751286
12.0,0.342564018444897,0.2642883962958113,0.488039263708387,0.29464797586886116,0.3551280205983417,0.14195565686072426,0.44681898680266235,0.46114717043282716,0.3046082316985439,0.5172626520353285
16.0,0.3462357402908501,0.2266146817749951,0.4879899119844618,0.2987808019097701,0.36226190577910444,0.1273060091959227,0.44681898680266235,0.4611471704328271,0.31268145028700384,0.5173026792027838
20.0,0.34767386964962926,0.22136340757992823,0.4878496208820135,0.29757194850559443,0.3672489220868531,0.11664595408000757,0.4468189868026624,0.46114717043282716,0.2739095469524613,0.5174741691941603
