epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.0015022830968025572,0.01194331218334823,0.007588367320193827,0.0015098329163274237,0.04320358502091476,0.005190857857177676,0.008910913273539262,0.006293908183349054,0.0072603294751975465,0.010497898435813615
0.75,0.0006523865133252007,0.01194256402187345,0.007587347624018445,0.00045909150132389127,0.011953966693265641,0.00459009435380771,0.008910913273539262,0.006293908183349054,0.008514275253615918,0.010498184543924198
1.0,0.0016654896678528976,0.011940843976194887,0.00758716320080672,0.0010910631252470503,0.0012770462595798125,0.0041605266575091325,0.011883944146453706,0.007818586907201473,0.007647394420789216,0.010500545916306054
1.5,0.0026331745762841114,0.01193353500136304,0.0075878441023323525,0.00270016144016444,0.004482364912596434,0.0022920699757053567,0.011215160724118812,0.008298448490901061,0.01064589849643094,0.010501750291143032
2.0,0.003122755791834039,0.011924459447236021,0.007590882220781787,0.0032467843596931485,0.004841998626121063,0.0015010729227144027,0.013368167608934087,0.008135121120672868,0.019133745615642118,0.010498039516346046
3.0,0.0037118858057226343,0.011878952958580671,0.007595921589338089,0.003925236284607637,0.003997169467268104,0.0020691353077823688,0.010443670485571039,0.007592183218332655,0.023563771261795714,0.010496635888589321
4.5,0.004345554332287293,0.011555381970963858,0.007598252167378029,0.005246571475258512,0.003893160415335331,0.002131439618378383,0.0039014931958951896,0.005384028025881374,0.022959005451344737,0.010501672678543267
6.5,0.004868938342953278,0.00944031112288352,0.00758855798039965,0.006609137774044837,0.00387215067735208,0.0025659779601553906,0.00879028864463726,0.011166270018447748,0.028991629287130123,0.010504264313120636
9.0,0.005289515006047412,0.0033326288419368534,0.007596203370225452,0.006629492661794276,0.004374353264390758,0.003853632667979065,0.011253059752172799,0.01717568669019849,0.030937374824184568,0.010495937874242281
12.0,0.005539763742269183,0.0007241408783182355,0.007597503549111942,0.006784981190380993,0.00522382375975098,0.004190566631193927,0.006033029254060036,0.01995368165666778,0.029466191976605882,0.010500035811513483
16.0,0.005658363924069685,0.005602263273874154,0.007588758382935006,0.006903386130114381,0.006683510462937336,0.005708697180185479,0.006033029254060036,0.019953681656667784,0.030022360841698726,0.01050327378991062
20.0,0.005708864653809037,0.003360838292354288,0.007584071093935853,0.0070844646707473174,0.0069212596582601165,0.00462824579482154,0.0060330292540600365,0.01995368165666778,0.02754251342377843,0.010492489295632169
