epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.06742295402735239,0.041679877946286054,0.04111282136016359,0.047688426990307405,0.01576223802542233,0.015263894781819986,0.40924488768303263,0.4092331393468478,0.1518929869681444,0.011178826082798557
0.75,0.08898662372307108,0.04429920047113255,0.038627425469109695,0.04082665534111972,0.016909284060054625,0.013531266735831651,0.4092448876830327,0.40923313934684785,0.15458047680747414,0.010793005570171838
1.0,0.09995474887833783,0.03925976145423549,0.04655964939851967,0.04209908047478088,0.01116024386845193,0.013644870667826542,0.4104953760027813,0.4107497001842945,0.15395244263271562,0.011118175416201937
1.5,0.09687030924326122,0.039514445016366584,0.039407218007835344,0.0340749752014275,0.030606656366603008,0.014491054341420156,0.40702816785575113,0.41094866702892363,0.15312869892409905,0.012638375520840062
2.0,0.0888642089173072,0.042298438481416754,0.04124768026808225,0.046772860787182846,0.05840121425046709,0.021746549621922875,0.40692640132835317,0.41229984707003964,0.1557437987325213,0.011491471236082119
3.0,0.095795690510216,0.04133973028604483,0.045913601991866844,0.06620737912831333,0.0976775353330007,0.06308391314845743,0.42064038217288907,0.4268793542851059,0.163757746033779,0.011394961846145064
4.5,0.11064818298424628,0.04614307673272307,0.0361674672192099,0.05243951977418828,0.0981051740799291,0.0391880923254955,0.43787494401773414,0.4383848229896149,0.20416072883304734,0.01167655054376622
6.5,0.0957223269212832,0.046683302200425415,0.039914016164674535,0.04401909796021511,0.10434113132855222,0.04513644915464825,0.4428298063298297,0.4363430214424342,0.1838926788935874,0.011349462503077319
9.0,0.10524831058534304,0.14318908014258305,0.036360625198115885,0.037383577691556494,0.09844627690348516,0.07000951014910985,0.439797653209373,0.4432068323964142,0.19338740762517295,0.009697115211310295
12.0,0.09869835883868976,0.44045244728601135,0.042862919532791394,0.04757906108487313,0.09508634884208798,0.058071958472085176,0.44628484166816446,0.4465884586850751,0.2361582378881517,0.01107084417015624
16.0,0.1385752968866197,0.6496829829771019,0.04014038418898548,0.06319898723381939,0.09995634602948056,0.0402315436473162,0.44628484166816446,0.4465884586850751,0.24869024315281066,0.012930082504352524
20.0,0.13721904851515843,0.2352659559228289,0.031965470809653736,0.03785629298762195,0.1079214970450637,0.04496396860621377,0.44628484166816457,0.44658845868507513,0.23576672067407475,0.011011429401175086
