epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.00032212499880317414,0.0005099722658490733,0.0005172577877173068,0.0003278594769656021,0.0005387502979725298,0.00035506878620464414,0.0004797292857070196,0.0004822536188506431,0.00025158993906309777,0.000520890068241209
0.75,0.00029783448908425527,0.0005097348802641008,0.0005173396553842892,0.00029151711360829924,0.0005359541943128995,0.00034209279794653036,0.0004797292857070196,0.00048225361885064307,0.00024972785327982157,0.0005204443296220784
1.0,0.0002922760562210883,0.0005091793826153913,0.0005174198801459111,0.00026400340949198076,0.0005063566282805001,0.00031888821626725023,0.00047982543931834035,0.00048574402082717476,0.0002538803938590815,0.0005205743336243882
1.5,0.0002903043230291696,0.0005082859041487518,0.0005175329999039212,0.00022812743085316717,0.00039637343347373065,0.0002921479972135048,0.0004780610863945974,0.00048571432837482347,0.0002646188106835209,0.0005197678824961922
2.0,0.0002901241953276596,0.0005060963187429134,0.0005173123987966407,0.00021014967466529642,0.00033051098069294743,0.0002709932212763568,0.00047754721548121684,0.0004873654740082033,0.00026535843286638514,0.0005206755125754148
3.0,0.0002903281771356986,0.0004977993869812593,0.00051725590088048,0.0001896100497289318,0.0002745218645684993,0.00022747437702326376,0.00047921535091238445,0.0004901774869593312,0.00025848720879500885,0.0005216526773443307
4.5,0.0002900329946295214,0.00045754431357742514,0.0005170480486386539,0.000177332931870098,0.00024950007908201014,0.000185724116860175,0.0004868374916413863,0.0004924156681416936,0.0002675952064587661,0.000520340209696167
6.5,0.00029072175917959405,0.00032667527432516844,0.0005169830948593891,0.0001653990601552627,0.00023980064310118277,0.00015679516298252515,0.0004981446504199195,0.0004896134138671063,0.0002254434116291167,0.0005215708614795551
9.0,0.0002918136074344545,0.0001843762870775296,0.0005170047033458457,0.00015907958256466094,0.00023629072653642963,0.00013613084084961778,0.0004976210008252874,0.0004914106143535392,0.00022398829827828662,0.0005206375069468076
12.0,0.00029146760295013877,7.546407793464137e-05,0.000516908852257653,0.0001547912949692105,0.0002306386929437519,0.00012585943954717302,0.0004950911810160224,0.0004883025047665164,0.00020484102569028967,0.0005203054984143467
16.0,0.0002921834255991048,0.0002426633133527849,0.0005169889778520198,0.0001506379759517708,0.00022935223194158507,0.00011909951542293574,0.0004950911810160225,0.0004883025047665165,0.00020507024367593995,0.0005200308270432387
20.0,0.0002922887812508698,0.000218234741144449,0.0005166875029031869,0.00015567507010682898,0.0002289029396754969,0.00010199381075543466,0.0004950911810160225,0.0004883025047665164,0.00019413443745976044,0.0005211628600845517
