epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.4097413824763904,0.07747837093389297,0.07915674186778594,0.48612067156348376,0.9035302990556139,0.6904009837355718,0.06133100734522561,0.06037282266526759,0.04317805613850996,0.047591133263378806
0.75,0.2800997114375656,0.07758705403987406,0.07923592602308499,0.3307318205666317,0.9035300891920253,0.5444618441762854,0.06121643494228752,0.060389441238195174,0.04982269150052465,0.04762848898216159
1.0,0.23100689926547746,0.07746095225603357,0.07935557450157397,0.24069618310598112,0.8991796563483737,0.4278998688352571,0.06142047481636936,0.059723137460650576,0.05195039349422874,0.04757321615949632
1.5,0.19476688090241343,0.07760356768100735,0.07914063483735571,0.14900599422875133,0.6179834338929697,0.2982583683105981,0.06180005246589718,0.05897616736621196,0.05907510493179433,0.047610847324239244
2.0,0.18168412906610706,0.07739732423924449,0.07923571615949633,0.1079811909758657,0.3148642838405037,0.21916214585519414,0.062479826862539355,0.05917740031479539,0.05830327911857292,0.0479625
3.0,0.16525487932843655,0.07724899003147953,0.07942257345225603,0.07170470881427073,0.18401688090241342,0.12815249213011543,0.060696733997901375,0.058587513116474296,0.057800314795383,0.047999803252885616
4.5,0.15051278856243444,0.07558403725078698,0.079248426023085,0.05339376967471143,0.1454489244491081,0.08597965634837355,0.05735438090241343,0.05642131427072404,0.05192232423924449,0.0480729407135362
6.5,0.134073426023085,0.06140628279118572,0.07941903200419727,0.044096288037775454,0.12441537250786988,0.06214480587618049,0.05404456977964324,0.06004118572927597,0.04354119884575026,0.048150459076600205
9.0,0.11997042235047221,0.023015044596012585,0.07935480062959076,0.039200341028331594,0.12335629590766001,0.04532956453305353,0.05194698321091291,0.058898714585519416,0.03609230062959076,0.04801950419727177
12.0,0.10933175498426022,0.007052269150052462,0.07936396904512065,0.035968927072402936,0.10630481374606507,0.03459139559286465,0.054469136935991605,0.059902806925498424,0.03156172612801678,0.04798180745015739
16.0,0.1043166316894019,0.03954264165792235,0.0793036463798531,0.03405578436516265,0.10644521248688352,0.02655043284365163,0.054378541448058766,0.059956427072402944,0.029143323714585515,0.04788659496327387
20.0,0.10200023609653726,0.032929328436516254,0.0792987277019937,0.03291196222455405,0.1047701206715635,0.019582673137460656,0.054298399790136405,0.06005102308499475,0.028130299055613844,0.047958735571878276
