epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.7779880021150514,0.5850018764989825,0.5880549390708344,0.6331187316301417,0.7839039279688209,0.6101864544229977,0.5826620938194573,0.58272815088105,0.6337749396624258,0.5864698610430628
0.75,0.7831510821974514,0.585038186496347,0.5880425569569351,0.6317739241472554,0.8793376632469696,0.6141856524270929,0.5826620938194574,0.5827281508810499,0.6330863736578146,0.5859495125099783
1.0,0.7838817106955279,0.5850136711774081,0.5886057324752696,0.6455729546144031,0.9446585104621272,0.6187111551844424,0.5825780513652208,0.5829438811108238,0.639389056661268,0.5852458950301718
1.5,0.7830714651038874,0.5849642562216205,0.5875057201484011,0.643023193770248,0.988305215160458,0.6186755502346002,0.5837156263231033,0.5841266792769896,0.6358687460503294,0.5865242167434194
2.0,0.7848672830869065,0.584796920736343,0.5879549270893515,0.6465612539739567,0.9945631332675189,0.6224222850220305,0.5823708680480754,0.5831826995838995,0.6349135017476685,0.5860619278308598
3.0,0.7832479860329558,0.5847015638953537,0.5882770588730679,0.6477991656529546,0.9967742387623366,0.6257569529080323,0.582578812472182,0.5844455389325639,0.6387982248920807,0.5862666695629867
4.5,0.7834855492989011,0.5847935622015402,0.5874316382733119,0.6691040357142257,0.996577541756518,0.6367064287474736,0.5840893870940217,0.5845271464422644,0.6363579926215228,0.5857810153266209
6.5,0.7833009651975488,0.5846423996806374,0.5871235075294624,0.6495299540802787,0.9966179316140649,0.6445173259235012,0.5841124092520985,0.5861105372735803,0.6371956949550728,0.5849426993491837
9.0,0.7809455368904544,0.5855014924945532,0.5868169361063551,0.6570326061697747,0.9963623614685309,0.638012663666039,0.5829810987424113,0.5852225781589512,0.6432701501795677,0.585186930610184
12.0,0.7800988870629769,0.5852510622199815,0.5869224027734257,0.6698895492564544,0.9961221643762111,0.6509079484281571,0.5838536617656317,0.5875801674782134,0.6446944831373097,0.5848852544551255
16.0,0.7836821030646832,0.5852555902398752,0.5868039149723454,0.6553480366889869,0.995827124522017,0.6435467305890811,0.5838536617656316,0.5875801674782134,0.6394611726825443,0.585658583781774
20.0,0.7821442444285505,0.5854954274017989,0.5870860687155759,0.6486831992486051,0.9957897138090515,0.658723577209343,0.5838536617656316,0.5875801674782134,0.6380252744661278,0.5859382110247262
