epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.004060778277474895,0.006240989887481146,0.0017281596377875764,0.0020174510445654906,0.0017173781970445245,0.001723331448810951,0.2542586896405433,0.2470778450948935,0.06328183544734958,0.0012471294668935469
0.75,0.005133408315157043,0.005938529788303675,0.0018379730289380678,0.0023777579617503554,0.0015864498975084274,0.0017089541318144408,0.25384646049806986,0.2470778450948935,0.06208594405980195,0.0012444687061107396
1.0,0.0066119056301475075,0.006309315789983514,0.004190376770377113,0.0429470328431065,0.0024834329805353264,0.0020111836295581016,0.256698628979335,0.24746010886838404,0.056529043711234316,0.0012613128950456519
1.5,0.01216832341738633,0.005539870994072455,0.004619075827413055,0.02261460465368437,0.002191683741270802,0.0035580495363467185,0.2561105165002953,0.24671069453331518,0.07509382991192062,0.001165502494836392
2.0,0.008847483988955239,0.006084009669022948,0.004389486412789346,0.051407738954466764,0.00390961212495284,0.012404372331704897,0.25800889132899324,0.24790820145130346,0.09341661842033858,0.0012736215861212535
3.0,0.019964227240639166,0.005751589290314652,0.004211877912526546,0.024761559046894224,0.011488507670684179,0.014634917971967061,0.26038026670193537,0.2500069918695932,0.11810586796540216,0.001106236089734909
4.5,0.012686217517732025,0.007030158058262419,0.004205593271621334,0.005972016919151989,0.03262258362864462,0.007300320705232487,0.26737398146716246,0.2645807583438461,0.13703335728439378,0.0011893244217466804
6.5,0.01331054066033904,0.009772994514199914,0.003983245695013273,0.021733561012346973,0.03668502625297772,0.014436931944391539,0.28821766000813775,0.28193582728235705,0.14770993411491953,0.001183555566537193
9.0,0.005492710192272274,0.24049833311388955,0.004285234889328587,0.010823100805529975,0.025033002545838408,0.020172030146830413,0.2919008901975876,0.28825807703195794,0.1729387594100956,0.0011236240925669543
12.0,0.005594420578298656,0.41799019721825165,0.001646297053694844,0.0064282224991127415,0.046874196670889406,0.00430380100730064,0.29227244128496654,0.2916528803257431,0.196985553849289,0.00187564314871441
16.0,0.005703544945221354,0.16475074764613162,0.001427028710644956,0.015508962984873103,0.03305017918958077,0.003994093451485303,0.2910136336126819,0.2916528803257431,0.18913545386931438,0.0019453170171918692
20.0,0.005463789747126264,0.24440797770531947,0.001661915150792727,0.016054510849376313,0.025603940505401854,0.003788191979808702,0.29101363361268184,0.29165288032574305,0.1992845879127115,0.0017740395428056336
