epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.2678056770598598,0.2846567493127968,0.35876434174221117,0.31249846542520415,0.43105429938435663,0.17945721184170146,0.13621345502021137,0.13072199900895848,0.26263737479299104,0.3464483224433641
0.75,0.25207572355782226,0.2843398187355537,0.3588999012462353,0.2952943793297494,0.4056688626569257,0.16943102170724494,0.13682958097694137,0.13072199900895848,0.2545137140273292,0.34572044332644974
1.0,0.24983464660784177,0.2843710132472207,0.3864338516233689,0.29265702536023996,0.37617510056836134,0.22983779548934236,0.13487291758715828,0.13456419679208445,0.24906425778695773,0.34789443597257536
1.5,0.2519097645463712,0.2838558534260124,0.3866611367022767,0.27838307272769536,0.3428280596089756,0.2398696006852083,0.13963535350259584,0.13508315136073312,0.18836260156938606,0.3460869374653583
2.0,0.25618467437030373,0.283973167106792,0.38643497815762023,0.27914144963153253,0.3306204120773928,0.25061701664476316,0.14612459884257237,0.15495375347214346,0.1457542565436243,0.3475147980959106
3.0,0.25959856917799706,0.28372488349754904,0.386115145643212,0.2705080955987099,0.3275593123150887,0.25473396896084244,0.15109318122584636,0.15728174756868546,0.11725642965863366,0.3461536497821698
4.5,0.2618173137170641,0.28400486843607997,0.38529440871677423,0.26511623039989,0.3207892979120973,0.27053581315430764,0.17386700779556855,0.21416830800369258,0.09165562678444031,0.3477660507931183
6.5,0.26658779924156895,0.2588935162006842,0.38553103424860236,0.26784799688631217,0.3158884930684719,0.2652054233174653,0.1872717833555898,0.2655027406461632,0.04623952968545851,0.34745383883177
9.0,0.27028276035013626,0.08883056390711495,0.38637075853372826,0.2645211991892683,0.3080008248672928,0.25932912132454217,0.1819535282808441,0.2293719148805121,0.04405754294196054,0.3461723288788965
12.0,0.2724456798655136,0.023563603369802497,0.3562391602645729,0.2655253454102437,0.302853808100752,0.2534246085198148,0.17611071510679963,0.2234855395704435,0.03672259636784333,0.34820043642421133
16.0,0.2731561569851401,0.1378583063256836,0.3540143599339872,0.2669230518659819,0.28929318562412326,0.2531539627776842,0.252127616759179,0.22348553957044356,0.07092285918053863,0.3481872896970516
20.0,0.2747921731693579,0.08720560197734527,0.358097659676979,0.266076856900487,0.28780837256632846,0.25460667110903645,0.252127616759179,0.22348553957044354,0.061870581696836666,0.34827724901207846
