epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.12483476560963347,0.1671205181692061,0.16276284250871925,0.13851548077517117,0.1454845818350855,0.15082692737600895,0.13120845328585645,0.13867257464474517,0.15893323338590348,0.16630125249930494
0.75,0.12439554206770012,0.16711953309969324,0.16276222483810135,0.11973018145725649,0.13958608950976928,0.15155815317302415,0.13120845328585648,0.13867257464474514,0.16014469469509449,0.1663017216786333
1.0,0.12785507253909684,0.16711797042657298,0.1627616907742235,0.10526905411923015,0.1343221874465818,0.15133975162152608,0.13741019051792694,0.1461913528377324,0.16006418364294725,0.16630286300328412
1.5,0.13282205255279902,0.16711225859661633,0.16276092854453963,0.08786822157744818,0.10777462852849844,0.13051878473871964,0.14070336307482142,0.14411785212777373,0.15925325859802078,0.1663042409998459
2.0,0.13538251614644953,0.16710486614579556,0.16276331282926532,0.08207040513869256,0.09076364604471361,0.11341834843335291,0.1398254256875558,0.14874412985428367,0.15702958167646644,0.1663023461473404
3.0,0.13827826467753646,0.16706876718457497,0.16276805919809567,0.07882896850674849,0.06592747512820825,0.09472093465176581,0.1476125042680535,0.1438629080635063,0.15394714023978237,0.16630096316817775
4.5,0.14099260466920957,0.1668301798582943,0.16277024537981333,0.08177379463649659,0.05911118122172896,0.07264518475358431,0.14521580587474223,0.13823655850306815,0.15127062790581988,0.16630377957120518
6.5,0.14329781678823167,0.16426938946372782,0.16276098293141678,0.08865970634281597,0.0627906294222193,0.056308915585556465,0.14178879406327224,0.13492785285589537,0.14034274600370036,0.1663067412033031
9.0,0.14515786548161952,0.12448632556132985,0.16277425364933285,0.09162106950632784,0.06891380686598886,0.05561273706419072,0.14436868278236734,0.13597148612259383,0.13403567701676053,0.1663006824948944
12.0,0.14647266704550932,0.04744170963317186,0.16277963474596716,0.0939030449076935,0.07385941219990382,0.056935739529605574,0.1481850956762274,0.139821404935657,0.12816343110185724,0.16630366105009056
16.0,0.14675168742717887,0.14911896356079113,0.16277056094377715,0.09682525856949892,0.08147476341710759,0.05116191232282989,0.1481850956762274,0.139821404935657,0.1272596215929126,0.1663042729393179
20.0,0.1470508639262408,0.12498075617774612,0.16276931154451393,0.09645438749331736,0.08205022304694673,0.06652260731586082,0.1481850956762274,0.139821404935657,0.1235305196676516,0.16629811990520815
