epsilon,DER,TmF,ALJ,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph,PrivDPR
0.5,0.904096386297272,0.7673874372340265,0.7603451426753904,0.7960079746372015,0.8130820658576607,0.780273891536937,0.7591388605920281,0.7585525067618806,0.8039680693948705,0.760646756788134
0.75,0.9051423339961913,0.7682845533296072,0.7602862820167481,0.8021356907962608,0.9120400063668916,0.7824551229635999,0.7591388605920281,0.7585525067618805,0.8052839644972382,0.7602739243561282
1.0,0.9061986096691573,0.7714017693721723,0.7602695779284752,0.8018293621511812,0.9517634741207647,0.7818895778249483,0.7580355652931062,0.7588761575238868,0.8061249633842001,0.7603421778418586
1.5,0.9069195571065761,0.7753998587858287,0.7604706143247388,0.8046469206444542,0.9767861845777337,0.789493384416305,0.7593916334027371,0.7588762911312967,0.8040381256407669,0.7608370270453734
2.0,0.907316275427823,0.7826422125117215,0.7604390945152459,0.8097003071192115,0.9837536235067698,0.7898662597450216,0.7596645763178895,0.7589947234645434,0.8048695807195964,0.7598951948305409
3.0,0.908437980259957,0.7942678487878984,0.7602468854023611,0.8135028018182702,0.9861091179897141,0.7878245225061483,0.7596087684596727,0.7583917907694404,0.8093694516355658,0.7599830492957836
4.5,0.9105361256761709,0.8082993580926889,0.7603108944667807,0.8153727056210277,0.9864212048678894,0.7907943726618705,0.7591251964820899,0.7598432827287195,0.8167121024540981,0.7600947115332116
6.5,0.9107538357186961,0.825447147715354,0.7603196937734621,0.8174805933391931,0.9869551007085046,0.7941604757377791,0.7596946354048049,0.7611074527501859,0.8107873292897031,0.760711611467957
9.0,0.9138100693298722,0.8354359562431777,0.7600745479707748,0.8191335599022213,0.9854318105841103,0.7956828633424686,0.7608679687591628,0.7614796860558719,0.8135908207689203,0.7602904226978215
12.0,0.916466951861313,0.8365866241859546,0.7597949096238792,0.8197591563420219,0.9855053861434246,0.784144168299442,0.7605755331900573,0.7609887628010366,0.8109749277252826,0.7601454702183293
16.0,0.9193356871723,0.8368179100011738,0.7599684822739263,0.8216783366380235,0.9855107968377217,0.7837160989215661,0.7605755331900573,0.7609887628010366,0.809509290107532,0.7596953091483559
20.0,0.9176683644323427,0.834814643534807,0.7601637123466877,0.8211365193117459,0.9855292956323412,0.7876100889839874,0.7605755331900573,0.7609887628010366,0.8087890450410765,0.7602156749364468
