epsilon,Non-Private,DER,TmF,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph
0.5,0.017073172560631417,0.17554494532620313,0.0003462785233255438,0.011696640288603465,-0.008379847293662533,0.08508976267452051,-0.2590202313118644,-0.2508128158719719,-0.8566430611175405
0.75,0.017073172560631417,0.21171202366924796,0.0005902912321853258,0.021982348891711873,-0.0009042044680795554,0.05933007739338478,-0.25902023131186436,-0.2508128158719719,-0.8410107822635295
1.0,0.017073172560631417,0.22480924134334698,0.001069453652392939,0.023797087479811293,-0.0003223000733217746,-0.03695621496356079,-0.2382817539955307,-0.24974200447557174,-0.8234292462328767
1.5,0.017073172560631417,0.23251590898288935,0.0020761652433500598,0.02563834596949715,-0.019163869137675586,0.021800618430139793,-0.26187124358056535,-0.24225973860489441,-0.7528754649388334
2.0,0.017073172560631417,0.22999303413640895,0.003701881620681757,0.017241643144333883,-0.037645272747299764,-0.023225446683549787,-0.25986901705196863,-0.2587412531362011,-0.7578515242030794
3.0,0.017073172560631417,0.22699541406102067,0.011458215675885602,0.018493375962795357,-0.03008446640802487,0.018644705144717725,-0.25447521232939774,-0.22810140930033374,-0.6893958324589596
4.5,0.017073172560631417,0.22264361917895154,0.05969069677799188,0.008094355082224364,-0.03024911206429197,-0.01623039355027104,-0.2534757654641632,-0.26185646585189637,0.03700456982658741
6.5,0.017073172560631417,0.21050795587970317,0.12954586214492791,0.0015159717611062658,-0.025929900032871017,-0.008607242690606837,-0.28509526419076686,-0.2623325589144035,0.12140260706497259
9.0,0.017073172560631417,0.20064266561239358,0.06562381765535114,0.009686580028056105,-0.016850183403075245,0.02879620620409024,-0.2665298341394073,-0.25160782787163044,0.12628063777702575
12.0,0.017073172560631417,0.19228152420700145,0.028474306320875987,0.006723691757027466,-0.010136884012297375,0.05675934651998396,-0.26707568476562066,-0.26456883033879924,0.11656874301312066
16.0,0.017073172560631417,0.18740830415725807,0.10093255126707919,0.006518937706703837,-0.004959316896863068,0.05805648359427312,-0.2670756847656206,-0.26456883033879924,0.08685649636760706
20.0,0.017073172560631417,0.18613899722374275,0.08611899526308332,-0.006361172995351904,-0.0045221519041850145,0.07053440872126213,-0.2670756847656206,-0.2645688303387993,0.07456094213778582
