epsilon,Non-Private,DER,TmF,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph
0.5,0.5191742775433075,0.24273014521424446,0.011293754503940493,0.172385383073133,0.3546165543340324,0.13181571386543023,0.07407761233768871,0.07348070088026722,0.026574555003098934
0.75,0.5191742775433075,0.245795936581693,0.01147222715316132,0.18700443677762688,0.1765345577250198,0.165655859942958,0.07407761233768873,0.07348070088026722,0.16106529688559348
1.0,0.5191742775433075,0.24518309252199877,0.011754318760299589,0.19814928915929464,0.12325806834721936,0.19774885767624947,0.07002543567164252,0.06881986098892247,0.2837469892161199
1.5,0.5191742775433075,0.24288090738507165,0.012696621582482684,0.2069994657401553,0.11840294419386056,0.21119835161900413,0.06428612986270435,0.06748213746281959,0.26098450665767153
2.0,0.5191742775433075,0.23853261682706356,0.014652706421343831,0.21053105761706684,0.13841726066477358,0.23602580183296124,0.06483074658505861,0.06312561098457813,0.2548385464066833
3.0,0.5191742775433075,0.22862735123544242,0.026333540218109994,0.2159017212216063,0.16406875752037192,0.22176579955514936,0.05643754226686072,0.06482770472779191,0.2583633436666378
4.5,0.5191742775433075,0.21440566034502262,0.12321043982849846,0.21976002618194015,0.1722053089396432,0.2598762334929348,0.05926167477730271,0.06275607485084207,0.2458577964028985
6.5,0.5191742775433075,0.19757635438369828,0.35245021251401365,0.22064203263056548,0.17198100887222467,0.30684805529131687,0.05950543461838681,0.06222548643797114,0.2287923398426883
9.0,0.5191742775433075,0.1844978787866758,0.47003777372330086,0.2211788467505288,0.16543342320531906,0.3278222906933879,0.06446886023864591,0.05766236147347209,0.19331915466346417
12.0,0.5191742775433075,0.1766102590984105,0.2548858812474962,0.22452630167444632,0.1640462569449657,0.37721862068258327,0.07235529074064515,0.05802710711048034,0.21456604584476352
16.0,0.5191742775433075,0.1729385372524574,0.2925595957683123,0.2203934756335374,0.15691237176420295,0.39186826834738475,0.07235529074064515,0.05802710711048034,0.20649282725630372
20.0,0.5191742775433075,0.17150040789367818,0.2978108699633792,0.22160232903771307,0.1519253554564544,0.4025283234632999,0.07235529074064515,0.05802710711048035,0.2452647305908462
