epsilon,Non-Private,DER,TmF,TriCycLe,LDPGen,CAGMDP,DPGVAE,DPGGAN,PrivGraph
0.5,0.00012628324885460737,0.0004695883647558522,0.00012628330784397057,0.0004890731412995257,0.010905315667071439,0.0008888020153680968,0.00012628324885460737,0.00012628324885460737,0.00016205340857560402
0.75,0.00012628324885460737,0.0003555986171614387,0.00012628336683333369,0.0003561492238771259,0.0022671926413119605,0.0006183638039670043,0.00012628324885460737,0.00012628324885460737,0.0001620553503903916
1.0,0.00012628324885460737,0.0003207678167823981,0.00012628348481206,0.0002915496183500874,0.000733378650613811,0.00048545192794955343,0.00012628324885460737,0.00012628324885460737,0.00016012111056031665
1.5,0.00012628324885460737,0.00029648738198232593,0.00012628342582269683,0.0002269303103757551,0.00022071961527599828,0.00035192228207090305,0.00012628324885460737,0.00012628324885460737,0.00015754999133905738
2.0,0.00012628324885460737,0.00028640904928732243,0.00012628354380142315,0.00019584586546131486,0.00014497862974054287,0.0002872962493091711,0.00012628324885460737,0.00012628324885460737,0.00015831437677503202
3.0,0.00012628324885460737,0.00027513653592461246,0.00012628348481206,0.0001658639317442384,0.0001176898553983005,0.0002240376489747314,0.00012628324885460737,0.00012628324885460737,0.00015254736841719112
4.5,0.00012628324885460737,0.0002636283600560988,0.00012628354380142317,0.00014980230794444,0.00011128703194274841,0.00017936854361936427,0.00012628324885460737,0.00012628324885460737,0.00016852908121692744
6.5,0.00012628324885460737,0.00025241283041819643,0.00012628348481206,0.00013623058522659723,0.0001099352316966922,0.00015974826850852412,0.00012628324885460737,0.00012628324885460737,0.00016751166016327384
9.0,0.00012628324885460737,0.00024361385903129494,0.00012628354380142317,0.0001303501210708504,0.00010694989800615232,0.0001426864210670723,0.00012628324885460737,0.00012628324885460737,0.00017551498221969576
12.0,0.00012628324885460737,0.00023831873783706435,0.00012628354380142315,0.00012830630018839412,0.00010674343523511041,0.00013534035769467438,0.00012628324885460737,0.00012628324885460737,0.00017034690860787344
16.0,0.00012628324885460737,0.0002356171429832992,0.00012628354380142317,0.00012595310121305453,0.00010659006289090783,0.00012973489346088622,0.00012628324885460737,0.00012628324885460737,0.00018138606294415397
20.0,0.00012628324885460737,0.00023477253328164826,0.00012628354380142317,0.00012480941539526818,0.0001065023457078966,0.00012076927712307233,0.00012628324885460737,0.00012628324885460737,0.00016677126450857994
